Date,PM10,PM2.5,SO2,NO2,CO,O3,Pb,AQI,Air QLTY,Station ID,Station Name
18-10-2013,59,,10,12,,,,,,13,Mapusa
21-10-2013,59,,10,13,,,,,,13,Mapusa
23-10-2013,51,,10,13,,,,,,13,Mapusa
29-10-2013,57,,10,12,,,,,,13,Mapusa
11-03-2013,75,,11,14,,,,,,13,Mapusa
11-07-2013,78,,10,12,,,,,,13,Mapusa
13-11-2013,64,,10,12,,,,,,13,Mapusa
15-11-2013,70,,10,13,,,,,,13,Mapusa
20-11-2013,66,,10,12,,,,,,13,Mapusa
22-11-2013,65,,10,12,,,,,,13,Mapusa
27-11-2013,65,,10,12,,,,,,13,Mapusa
29-11-2013,62,,9,12,,,,,,13,Mapusa
12-04-2013,68,,11,13,,,,,,13,Mapusa
12-06-2013,67,,10,12,,,,,,13,Mapusa
12-11-2013,63,,10,12,,,,,,13,Mapusa
13-12-2013,65,,10,12,,,,,,13,Mapusa
18-12-2013,68,,9,12,,,,,,13,Mapusa
20-12-2013,67,,10,12,,,,,,13,Mapusa
23-12-2013,66,,9,11,,,,,,13,Mapusa
26-12-2013,70,,10,12,,,,,,13,Mapusa
01-02-2013,79,,7,13,,,,,,3,Margao
01-04-2013,74,,7,13,,,,,,3,Margao
01-08-2013,86,,8,14,,,,,,3,Margao
01-10-2013,75,,8,13,,,,,,3,Margao
16-01-2013,83,,8,14,,,,,,3,Margao
18-01-2013,74,,7,13,,,,,,3,Margao
22-01-2013,81,,8,13,,,,,,3,Margao
24-01-2013,88,,8,13,,,,,,3,Margao
29-01-2013,68,,7,13,,,,,,3,Margao
31-01-2013,49,,8,13,,,,,,3,Margao
02-05-2013,80,,7,13,,,,,,3,Margao
02-07-2013,73,,8,13,,,,,,3,Margao
13-02-2013,83,,7,13,,,,,,3,Margao
15-02-2013,80,,7,13,,,,,,3,Margao
19-02-2013,71,,6,12,,,,,,3,Margao
21-02-2013,82,,7,13,,,,,,3,Margao
26-02-2013,86,,7,14,,,,,,3,Margao
28-02-2013,82,,7,14,,,,,,3,Margao
03-05-2013,73,,8,14,,,,,,3,Margao
03-07-2013,82,,7,14,,,,,,3,Margao
03-12-2013,76,,7,13,,,,,,3,Margao
14-03-2013,73,,8,14,,,,,,3,Margao
20-03-2013,67,,7,14,,,,,,3,Margao
22-03-2013,87,,7,13,,,,,,3,Margao
26-03-2013,87,,7,13,,,,,,3,Margao
28-03-2013,87,,7,13,,,,,,3,Margao
04-02-2013,83,,7,13,,,,,,3,Margao
04-04-2013,79,,7,13,,,,,,3,Margao
04-10-2013,63,,7,12,,,,,,3,Margao
04-12-2013,52,,7,12,,,,,,3,Margao
16-04-2013,72,,7,12,,,,,,3,Margao
18-04-2013,74,,8,14,,,,,,3,Margao
23-04-2013,67,,8,14,,,,,,3,Margao
25-04-2013,77,,8,13,,,,,,3,Margao
05-02-2013,79,,7,13,,,,,,3,Margao
05-04-2013,78,,7,13,,,,,,3,Margao
05-07-2013,86,,7,12,,,,,,3,Margao
05-09-2013,63,,7,12,,,,,,3,Margao
15-05-2013,87,,7,13,,,,,,3,Margao
17-05-2013,76,,7,12,,,,,,3,Margao
21-05-2013,83,,7,11,,,,,,3,Margao
23-05-2013,84,,7,13,,,,,,3,Margao
28-05-2013,80,,8,15,,,,,,3,Margao
30-05-2013,73,,6,12,,,,,,3,Margao
06-04-2013,69,,7,12,,,,,,3,Margao
06-06-2013,48,,6,11,,,,,,3,Margao
06-12-2013,54,,8,13,,,,,,3,Margao
14-06-2013,45,,7,13,,,,,,3,Margao
18-06-2013,36,,0,0,,,,,,3,Margao
20-06-2013,72,,7,12,,,,,,3,Margao
25-06-2013,66,,7,12,,,,,,3,Margao
27-06-2013,66,,6,13,,,,,,3,Margao
07-02-2013,55,,5,11,,,,,,3,Margao
07-04-2013,57,,5,10,,,,,,3,Margao
07-09-2013,37,,5,10,,,,,,3,Margao
07-11-2013,52,,5,11,,,,,,3,Margao
17-07-2013,65,,5,10,,,,,,3,Margao
19-07-2013,51,,0,0,,,,,,3,Margao
23-07-2013,36,,5,10,,,,,,3,Margao
25-07-2013,31,,0,0,,,,,,3,Margao
30-07-2013,45,,5,11,,,,,,3,Margao
08-01-2013,59,,5,10,,,,,,3,Margao
08-06-2013,61,,6,12,,,,,,3,Margao
08-08-2013,56,,6,11,,,,,,3,Margao
08-12-2013,57,,6,10,,,,,,3,Margao
14-08-2013,55,,6,11,,,,,,3,Margao
21-08-2013,67,,6,10,,,,,,3,Margao
23-08-2013,47,,6,11,,,,,,3,Margao
28-08-2013,39,,5,10,,,,,,3,Margao
30-08-2013,49,,6,11,,,,,,3,Margao
09-03-2013,51,,4,10,,,,,,3,Margao
09-05-2013,51,,6,11,,,,,,3,Margao
09-11-2013,42,,5,12,,,,,,3,Margao
13-09-2013,31,,5,12,,,,,,3,Margao
17-09-2013,30,,5,11,,,,,,3,Margao
19-09-2013,33,,6,11,,,,,,3,Margao
24-09-2013,53,,5,12,,,,,,3,Margao
26-09-2013,35,,6,11,,,,,,3,Margao
10-02-2013,39,,5,10,,,,,,3,Margao
10-04-2013,57,,5,11,,,,,,3,Margao
10-08-2013,33,,6,11,,,,,,3,Margao
10-10-2013,37,,5,11,,,,,,3,Margao
15-10-2013,31,,6,11,,,,,,3,Margao
17-10-2013,33,,5,11,,,,,,3,Margao
23-10-2013,41,,6,10,,,,,,3,Margao
25-10-2013,46,,6,11,,,,,,3,Margao
29-10-2013,63,,6,11,,,,,,3,Margao
31-10-2013,53,,5,11,,,,,,3,Margao
11-05-2013,49,,6,10,,,,,,3,Margao
11-07-2013,35,,5,11,,,,,,3,Margao
13-11-2013,37,,5,10,,,,,,3,Margao
15-11-2013,53,,5,11,,,,,,3,Margao
19-11-2013,43,,5,10,,,,,,3,Margao
21-11-2013,46,,5,10,,,,,,3,Margao
26-11-2013,43,,5,10,,,,,,3,Margao
28-11-2013,49,,5,11,,,,,,3,Margao
12-03-2013,51,,5,11,,,,,,3,Margao
12-05-2013,54,,5,11,,,,,,3,Margao
12-10-2013,53,,6,11,,,,,,3,Margao
12-12-2013,47,,5,11,,,,,,3,Margao
18-12-2013,55,,6,11,,,,,,3,Margao
20-12-2013,54,,5,11,,,,,,3,Margao
24-12-2013,47,,5,12,,,,,,3,Margao
26-12-2013,57,,5,11,,,,,,3,Margao
01-02-2013,79,,7,13,,,,,,18,Vasco
01-04-2013,74,,7,13,,,,,,18,Vasco
01-08-2013,86,,8,14,,,,,,18,Vasco
01-10-2013,75,,8,13,,,,,,18,Vasco
16-01-2013,83,,8,14,,,,,,18,Vasco
18-01-2013,74,,7,13,,,,,,18,Vasco
22-01-2013,81,,8,13,,,,,,18,Vasco
24-01-2013,88,,8,13,,,,,,18,Vasco
29-01-2013,68,,7,13,,,,,,18,Vasco
31-01-2013,49,,8,13,,,,,,18,Vasco
02-05-2013,80,,7,13,,,,,,18,Vasco
02-07-2013,73,,8,13,,,,,,18,Vasco
13-02-2013,83,,7,13,,,,,,18,Vasco
15-02-2013,80,,7,13,,,,,,18,Vasco
19-02-2013,71,,6,12,,,,,,18,Vasco
21-02-2013,82,,7,13,,,,,,18,Vasco
26-02-2013,86,,7,14,,,,,,18,Vasco
28-02-2013,82,,7,14,,,,,,18,Vasco
03-05-2013,73,,8,14,,,,,,18,Vasco
03-07-2013,82,,7,14,,,,,,18,Vasco
03-12-2013,76,,7,13,,,,,,18,Vasco
14-03-2013,73,,8,14,,,,,,18,Vasco
20-03-2013,67,,7,14,,,,,,18,Vasco
22-03-2013,87,,7,13,,,,,,18,Vasco
26-03-2013,87,,7,13,,,,,,18,Vasco
28-03-2013,87,,7,13,,,,,,18,Vasco
04-02-2013,83,,7,13,,,,,,18,Vasco
04-04-2013,79,,7,13,,,,,,18,Vasco
04-10-2013,63,,7,12,,,,,,18,Vasco
04-12-2013,52,,7,12,,,,,,18,Vasco
16-04-2013,72,,7,12,,,,,,18,Vasco
18-04-2013,74,,8,14,,,,,,18,Vasco
23-04-2013,67,,8,14,,,,,,18,Vasco
25-04-2013,77,,8,13,,,,,,18,Vasco
05-02-2013,79,,7,13,,,,,,18,Vasco
05-04-2013,78,,7,13,,,,,,18,Vasco
05-07-2013,86,,7,12,,,,,,18,Vasco
05-09-2013,63,,7,12,,,,,,18,Vasco
15-05-2013,87,,7,13,,,,,,18,Vasco
17-05-2013,76,,7,12,,,,,,18,Vasco
21-05-2013,83,,7,11,,,,,,18,Vasco
23-05-2013,84,,7,13,,,,,,18,Vasco
28-05-2013,80,,8,15,,,,,,18,Vasco
30-05-2013,73,,6,12,,,,,,18,Vasco
06-04-2013,69,,7,12,,,,,,18,Vasco
06-06-2013,48,,6,11,,,,,,18,Vasco
06-12-2013,54,,8,13,,,,,,18,Vasco
14-06-2013,45,,7,13,,,,,,18,Vasco
18-06-2013,36,,7,13,,,,,,18,Vasco
20-06-2013,72,,7,12,,,,,,18,Vasco
25-06-2013,66,,7,12,,,,,,18,Vasco
27-06-2013,66,,6,13,,,,,,18,Vasco
07-02-2013,55,,5,11,,,,,,18,Vasco
07-04-2013,57,,5,10,,,,,,18,Vasco
07-09-2013,37,,5,10,,,,,,18,Vasco
07-11-2013,52,,5,11,,,,,,18,Vasco
17-07-2013,65,,5,10,,,,,,18,Vasco
19-07-2013,51,,6,12,,,,,,18,Vasco
23-07-2013,36,,5,10,,,,,,18,Vasco
25-07-2013,31,,7,13,,,,,,18,Vasco
30-07-2013,45,,5,11,,,,,,18,Vasco
08-01-2013,59,,5,10,,,,,,18,Vasco
08-06-2013,61,,6,12,,,,,,18,Vasco
08-08-2013,56,,6,11,,,,,,18,Vasco
08-12-2013,57,,6,10,,,,,,18,Vasco
14-08-2013,55,,6,11,,,,,,18,Vasco
21-08-2013,67,,6,10,,,,,,18,Vasco
23-08-2013,47,,6,11,,,,,,18,Vasco
28-08-2013,39,,5,10,,,,,,18,Vasco
30-08-2013,49,,6,11,,,,,,18,Vasco
09-03-2013,51,,4,10,,,,,,18,Vasco
09-05-2013,51,,6,11,,,,,,18,Vasco
09-11-2013,42,,5,12,,,,,,18,Vasco
13-09-2013,31,,5,12,,,,,,18,Vasco
17-09-2013,30,,5,11,,,,,,18,Vasco
19-09-2013,33,,6,11,,,,,,18,Vasco
24-09-2013,53,,5,12,,,,,,18,Vasco
26-09-2013,35,,6,11,,,,,,18,Vasco
10-02-2013,39,,5,10,,,,,,18,Vasco
10-04-2013,57,,5,11,,,,,,18,Vasco
10-08-2013,33,,6,11,,,,,,18,Vasco
10-10-2013,37,,5,11,,,,,,18,Vasco
15-10-2013,31,,6,11,,,,,,18,Vasco
17-10-2013,33,,5,11,,,,,,18,Vasco
23-10-2013,41,,6,10,,,,,,18,Vasco
25-10-2013,46,,6,11,,,,,,18,Vasco
29-10-2013,63,,6,11,,,,,,18,Vasco
31-10-2013,53,,5,11,,,,,,18,Vasco
11-05-2013,49,,6,10,,,,,,18,Vasco
11-07-2013,35,,5,11,,,,,,18,Vasco
13-11-2013,37,,5,10,,,,,,18,Vasco
15-11-2013,53,,5,11,,,,,,18,Vasco
19-11-2013,43,,5,10,,,,,,18,Vasco
21-11-2013,46,,5,10,,,,,,18,Vasco
26-11-2013,43,,5,10,,,,,,18,Vasco
28-11-2013,49,,5,11,,,,,,18,Vasco
12-03-2013,51,,5,11,,,,,,18,Vasco
12-05-2013,54,,5,11,,,,,,18,Vasco
12-10-2013,53,,6,11,,,,,,18,Vasco
12-12-2013,47,,5,11,,,,,,18,Vasco
18-12-2013,55,,6,11,,,,,,18,Vasco
20-12-2013,54,,5,11,,,,,,18,Vasco
24-12-2013,47,,5,12,,,,,,18,Vasco
26-12-2013,57,,5,11,,,,,,18,Vasco
01-03-2013,70,,15,10,,,,,,16,Panji
01-07-2013,76,,10,10,,,,,,16,Panji
01-09-2013,86,,5,8,,,,,,16,Panji
14-01-2013,92,,10,15,,,,,,16,Panji
16-01-2013,89,,10,15,,,,,,16,Panji
21-01-2013,91,,10,13,,,,,,16,Panji
23-01-2013,70,,10,12,,,,,,16,Panji
28-01-2013,86,,5,14,,,,,,16,Panji
30-01-2013,70,,6,15,,,,,,16,Panji
02-04-2013,66,,9,14,,,,,,16,Panji
02-06-2013,50,,8,14,,,,,,16,Panji
02-11-2013,78,,4,9,,,,,,16,Panji
13-02-2013,99,,6,9,,,,,,16,Panji
18-02-2013,60,,2,17,,,,,,16,Panji
20-02-2013,73,,8,14,,,,,,16,Panji
25-02-2013,71,,7,12,,,,,,16,Panji
27-02-2013,61,,8,11,,,,,,16,Panji
03-04-2013,113,,8,10,,,,,,16,Panji
03-06-2013,69,,9,12,,,,,,16,Panji
03-11-2013,51,,7,7,,,,,,16,Panji
13-03-2013,37,,6,11,,,,,,16,Panji
18-03-2013,50,,8,9,,,,,,16,Panji
20-03-2013,61,,7,9,,,,,,16,Panji
25-03-2013,34,,2,12,,,,,,16,Panji
04-01-2013,40,,7,14,,,,,,16,Panji
04-03-2013,55,,8,12,,,,,,16,Panji
04-08-2013,55,,3,7,,,,,,16,Panji
04-10-2013,68,,6,13,,,,,,16,Panji
15-04-2013,49,,5,12,,,,,,16,Panji
17-04-2013,42,,6,12,,,,,,16,Panji
22-04-2013,44,,9,10,,,,,,16,Panji
24-04-2013,22,,9,10,,,,,,16,Panji
29-04-2013,36,,7,13,,,,,,16,Panji
05-02-2013,0,,0,0,,,,,,16,Panji
05-06-2013,30,,5,10,,,,,,16,Panji
05-08-2013,39,,5,12,,,,,,16,Panji
13-05-2013,41,,3,21,,,,,,16,Panji
15-05-2013,25,,2,14,,,,,,16,Panji
20-05-2013,30,,3,11,,,,,,16,Panji
22-05-2013,28,,2,13,,,,,,16,Panji
27-05-2013,18,,4,11,,,,,,16,Panji
29-05-2013,16,,3,14,,,,,,16,Panji
06-03-2013,37,,5,20,,,,,,16,Panji
06-05-2013,49,,7,18,,,,,,16,Panji
06-10-2013,0,,0,0,,,,,,16,Panji
06-12-2013,68,,2,12,,,,,,16,Panji
17-06-2013,27,,7,16,,,,,,16,Panji
19-06-2013,26,,6,11,,,,,,16,Panji
24-06-2013,20,,4,13,,,,,,16,Panji
26-06-2013,17,,5,10,,,,,,16,Panji
07-01-2013,3,,11,6,,,,,,16,Panji
07-03-2013,19,,12,6,,,,,,16,Panji
07-08-2013,26,,7,6,,,,,,16,Panji
07-10-2013,27,,3,10,,,,,,16,Panji
15-07-2013,38,,11,11,,,,,,16,Panji
17-07-2013,9,,12,9,,,,,,16,Panji
22-07-2013,7,,9,10,,,,,,16,Panji
24-07-2013,0,,0,0,,,,,,16,Panji
29-07-2013,29,,5,12,,,,,,16,Panji
31-07-2013,14,,14,10,,,,,,16,Panji
08-05-2013,3,,11,6,,,,,,16,Panji
08-07-2013,19,,12,6,,,,,,16,Panji
08-12-2013,26,,7,5,,,,,,16,Panji
14-08-2013,27,,3,10,,,,,,16,Panji
19-08-2013,38,,11,11,,,,,,16,Panji
21-08-2013,9,,12,9,,,,,,16,Panji
26-08-2013,7,,9,5,,,,,,16,Panji
28-08-2013,0,,0,0,,,,,,16,Panji
09-02-2013,3,,11,6,,,,,,16,Panji
09-04-2013,19,,12,6,,,,,,16,Panji
09-11-2013,26,,7,6,,,,,,16,Panji
13-09-2013,27,,3,10,,,,,,16,Panji
16-09-2013,38,,11,11,,,,,,16,Panji
18-09-2013,9,,12,9,,,,,,16,Panji
23-09-2013,7,,9,10,,,,,,16,Panji
25-09-2013,0,,0,0,,,,,,16,Panji
30-09-2013,29,,5,12,,,,,,16,Panji
10-07-2013,26,,12,8,,,,,,16,Panji
10-09-2013,26,,10,6,,,,,,16,Panji
14-10-2013,19,,7,10,,,,,,16,Panji
17-10-2013,37,,7,6,,,,,,16,Panji
21-10-2013,39,,9,11,,,,,,16,Panji
23-10-2013,37,,10,8,,,,,,16,Panji
28-10-2013,31,,4,8,,,,,,16,Panji
30-10-2013,52,,12,10,,,,,,16,Panji
11-03-2013,34,,2,5,,,,,,16,Panji
11-06-2013,74,,4,5,,,,,,16,Panji
11-11-2013,63,,8,8,,,,,,16,Panji
13-11-2013,47,,6,5,,,,,,16,Panji
18-11-2013,60,,5,6,,,,,,16,Panji
20-11-2013,74,,3,11,,,,,,16,Panji
25-11-2013,62,,3,21,,,,,,16,Panji
27-11-2013,54,,3,13,,,,,,16,Panji
12-02-2013,58,,3,14,,,,,,16,Panji
12-05-2013,60,,6,11,,,,,,16,Panji
12-09-2013,71,,2,6,,,,,,16,Panji
12-11-2013,61,,3,7,,,,,,16,Panji
16-12-2013,91,,18,7,,,,,,16,Panji
18-12-2013,74,,7,7,,,,,,16,Panji
23-12-2013,79,,3,5,,,,,,16,Panji
26-12-2013,64,,0,12,,,,,,16,Panji
30-12-2013,78,,5,7,,,,,,16,Panji
01-02-2013,55,,7,12,,,,,,4,Ponda
01-04-2013,51,,7,13,,,,,,4,Ponda
01-08-2013,64,,7,13,,,,,,4,Ponda
01-10-2013,60,,7,13,,,,,,4,Ponda
16-01-2013,70,,7,13,,,,,,4,Ponda
18-01-2013,79,,7,13,,,,,,4,Ponda
22-01-2013,54,,7,12,,,,,,4,Ponda
24-01-2013,41,,7,13,,,,,,4,Ponda
29-01-2013,57,,7,13,,,,,,4,Ponda
31-01-2013,44,,7,13,,,,,,4,Ponda
02-05-2013,53,,7,12,,,,,,4,Ponda
02-07-2013,56,,7,12,,,,,,4,Ponda
13-02-2013,54,,6,11,,,,,,4,Ponda
15-02-2013,62,,7,12,,,,,,4,Ponda
19-02-2013,69,,6,11,,,,,,4,Ponda
21-02-2013,61,,7,12,,,,,,4,Ponda
26-02-2013,54,,6,12,,,,,,4,Ponda
28-02-2013,74,,6,11,,,,,,4,Ponda
03-05-2013,79,,7,12,,,,,,4,Ponda
03-07-2013,77,,8,14,,,,,,4,Ponda
03-12-2013,65,,8,13,,,,,,4,Ponda
14-03-2013,57,,8,14,,,,,,4,Ponda
20-03-2013,64,,7,13,,,,,,4,Ponda
22-03-2013,62,,8,14,,,,,,4,Ponda
26-03-2013,61,,7,12,,,,,,4,Ponda
28-03-2013,60,,7,14,,,,,,4,Ponda
04-02-2013,75,,7,13,,,,,,4,Ponda
04-04-2013,70,,7,14,,,,,,4,Ponda
04-10-2013,60,,7,13,,,,,,4,Ponda
04-12-2013,72,,6,13,,,,,,4,Ponda
16-04-2013,61,,7,13,,,,,,4,Ponda
18-04-2013,69,,7,13,,,,,,4,Ponda
23-04-2013,67,,7,13,,,,,,4,Ponda
25-04-2013,89,,7,13,,,,,,4,Ponda
05-02-2013,61,,6,13,,,,,,4,Ponda
05-04-2013,67,,7,13,,,,,,4,Ponda
05-07-2013,66,,7,12,,,,,,4,Ponda
05-09-2013,58,,7,12,,,,,,4,Ponda
15-05-2013,49,,6,12,,,,,,4,Ponda
17-05-2013,49,,7,12,,,,,,4,Ponda
21-05-2013,67,,7,12,,,,,,4,Ponda
23-05-2013,60,,7,13,,,,,,4,Ponda
28-05-2013,49,,6,12,,,,,,4,Ponda
30-05-2013,53,,7,13,,,,,,4,Ponda
06-04-2013,34,,7,13,,,,,,4,Ponda
06-06-2013,49,,6,12,,,,,,4,Ponda
06-12-2013,39,,7,12,,,,,,4,Ponda
14-06-2013,56,,6,12,,,,,,4,Ponda
18-06-2013,33,,0,0,,,,,,4,Ponda
20-06-2013,33,,6,12,,,,,,4,Ponda
25-06-2013,35,,6,12,,,,,,4,Ponda
27-06-2013,31,,6,11,,,,,,4,Ponda
07-02-2013,58,,0,0,,,,,,4,Ponda
07-04-2013,54,,6,11,,,,,,4,Ponda
07-09-2013,44,,5,9,,,,,,4,Ponda
07-11-2013,34,,5,10,,,,,,4,Ponda
17-07-2013,36,,5,10,,,,,,4,Ponda
19-07-2013,36,,4,9,,,,,,4,Ponda
23-07-2013,42,,0,0,,,,,,4,Ponda
25-07-2013,37,,5,9,,,,,,4,Ponda
30-07-2013,46,,5,10,,,,,,4,Ponda
08-01-2013,57,,6,10,,,,,,4,Ponda
08-06-2013,51,,6,11,,,,,,4,Ponda
08-08-2013,59,,5,10,,,,,,4,Ponda
08-12-2013,43,,6,12,,,,,,4,Ponda
14-08-2013,33,,5,11,,,,,,4,Ponda
21-08-2013,32,,5,10,,,,,,4,Ponda
23-08-2013,39,,6,11,,,,,,4,Ponda
28-08-2013,31,,5,10,,,,,,4,Ponda
30-08-2013,32,,5,10,,,,,,4,Ponda
09-03-2013,31,,5,10,,,,,,4,Ponda
09-05-2013,34,,5,11,,,,,,4,Ponda
09-11-2013,49,,5,10,,,,,,4,Ponda
13-09-2013,45,,4,10,,,,,,4,Ponda
17-09-2013,36,,5,10,,,,,,4,Ponda
19-09-2013,33,,5,10,,,,,,4,Ponda
24-09-2013,32,,5,11,,,,,,4,Ponda
26-09-2013,46,,5,12,,,,,,4,Ponda
10-02-2013,31,,6,11,,,,,,4,Ponda
10-04-2013,43,,5,11,,,,,,4,Ponda
10-08-2013,39,,5,11,,,,,,4,Ponda
10-10-2013,35,,5,11,,,,,,4,Ponda
15-10-2013,34,,5,11,,,,,,4,Ponda
17-10-2013,33,,5,11,,,,,,4,Ponda
23-10-2013,36,,5,11,,,,,,4,Ponda
25-10-2013,31,,5,11,,,,,,4,Ponda
29-10-2013,31,,5,12,,,,,,4,Ponda
31-10-2013,34,,6,11,,,,,,4,Ponda
11-06-2013,42,,6,11,,,,,,4,Ponda
11-07-2013,45,,5,10,,,,,,4,Ponda
13-11-2013,49,,5,10,,,,,,4,Ponda
15-11-2013,38,,5,10,,,,,,4,Ponda
19-11-2013,41,,5,10,,,,,,4,Ponda
21-11-2013,44,,5,10,,,,,,4,Ponda
26-11-2013,52,,5,10,,,,,,4,Ponda
28-11-2013,55,,5,10,,,,,,4,Ponda
12-03-2013,51,,5,11,,,,,,4,Ponda
12-05-2013,48,,5,11,,,,,,4,Ponda
12-10-2013,49,,5,11,,,,,,4,Ponda
12-12-2013,57,,5,11,,,,,,4,Ponda
18-12-2013,43,,5,11,,,,,,4,Ponda
20-12-2013,56,,5,11,,,,,,4,Ponda
24-12-2013,51,,5,11,,,,,,4,Ponda
26-12-2013,46,,5,11,,,,,,4,Ponda
01-04-2013,55,,12,16,,,,,,5,Sanguem
01-06-2013,58,,13,16,,,,,,5,Sanguem
01-08-2013,59,,13,16,,,,,,5,Sanguem
01-10-2013,57,,13,15,,,,,,5,Sanguem
18-01-2013,55,,13,15,,,,,,5,Sanguem
20-01-2013,56,,12,14,,,,,,5,Sanguem
22-01-2013,57,,12,14,,,,,,5,Sanguem
24-01-2013,57,,13,15,,,,,,5,Sanguem
02-01-2013,57,,12,14,,,,,,5,Sanguem
02-03-2013,56,,12,16,,,,,,5,Sanguem
02-05-2013,57,,13,15,,,,,,5,Sanguem
02-07-2013,57,,13,15,,,,,,5,Sanguem
15-02-2013,57,,12,15,,,,,,5,Sanguem
17-02-2013,55,,12,15,,,,,,5,Sanguem
19-02-2013,54,,13,16,,,,,,5,Sanguem
21-02-2013,57,,12,14,,,,,,5,Sanguem
03-01-2013,54,,12,14,,,,,,5,Sanguem
13-03-2013,66,,8,14,,,,,,5,Sanguem
15-03-2013,54,,8,13,,,,,,5,Sanguem
21-03-2013,56,,6,12,,,,,,5,Sanguem
23-03-2013,58,,7,13,,,,,,5,Sanguem
27-03-2013,47,,7,12,,,,,,5,Sanguem
29-03-2013,53,,6,13,,,,,,5,Sanguem
04-03-2013,47,,8,14,,,,,,5,Sanguem
04-05-2013,52,,8,13,,,,,,5,Sanguem
04-11-2013,53,,8,14,,,,,,5,Sanguem
13-04-2013,69,,8,15,,,,,,5,Sanguem
17-04-2013,56,,8,14,,,,,,5,Sanguem
19-04-2013,63,,7,13,,,,,,5,Sanguem
24-04-2013,47,,7,12,,,,,,5,Sanguem
26-04-2013,63,,7,13,,,,,,5,Sanguem
05-03-2013,56,,7,12,,,,,,5,Sanguem
05-05-2013,54,,7,13,,,,,,5,Sanguem
05-08-2013,44,,9,14,,,,,,5,Sanguem
05-10-2013,39,,7,14,,,,,,5,Sanguem
16-05-2013,64,,7,12,,,,,,5,Sanguem
18-05-2013,53,,7,13,,,,,,5,Sanguem
22-05-2013,56,,8,13,,,,,,5,Sanguem
24-05-2013,47,,7,13,,,,,,5,Sanguem
28-05-2013,47,,8,15,,,,,,5,Sanguem
30-05-2013,44,,7,14,,,,,,5,Sanguem
06-04-2013,39,,7,13,,,,,,5,Sanguem
06-06-2013,27,,7,13,,,,,,5,Sanguem
06-12-2013,36,,0,0,,,,,,5,Sanguem
14-06-2013,36,,7,12,,,,,,5,Sanguem
18-06-2013,27,,7,14,,,,,,5,Sanguem
20-06-2013,34,,6,11,,,,,,5,Sanguem
25-06-2013,30,,7,12,,,,,,5,Sanguem
27-06-2013,24,,8,13,,,,,,5,Sanguem
07-02-2013,26,,0,9,,,,,,5,Sanguem
07-04-2013,56,,5,9,,,,,,5,Sanguem
07-09-2013,29,,5,9,,,,,,5,Sanguem
07-11-2013,32,,5,10,,,,,,5,Sanguem
17-07-2013,27,,5,10,,,,,,5,Sanguem
19-07-2013,24,,0,0,,,,,,5,Sanguem
23-07-2013,28,,7,0,,,,,,5,Sanguem
25-07-2013,22,,6,10,,,,,,5,Sanguem
30-07-2013,41,,6,10,,,,,,5,Sanguem
08-01-2013,39,,5,11,,,,,,5,Sanguem
08-06-2013,48,,6,12,,,,,,5,Sanguem
08-08-2013,60,,6,11,,,,,,5,Sanguem
08-12-2013,61,,5,10,,,,,,5,Sanguem
14-08-2013,46,,6,12,,,,,,5,Sanguem
21-08-2013,56,,5,11,,,,,,5,Sanguem
23-08-2013,29,,5,12,,,,,,5,Sanguem
28-08-2013,48,,5,11,,,,,,5,Sanguem
30-08-2013,32,,6,12,,,,,,5,Sanguem
09-04-2013,36,,5,11,,,,,,5,Sanguem
09-06-2013,28,,6,11,,,,,,5,Sanguem
09-12-2013,56,,4,10,,,,,,5,Sanguem
14-09-2013,55,,5,11,,,,,,5,Sanguem
17-09-2013,39,,5,11,,,,,,5,Sanguem
20-09-2013,28,,5,11,,,,,,5,Sanguem
24-09-2013,30,,5,11,,,,,,5,Sanguem
26-09-2013,35,,5,11,,,,,,5,Sanguem
10-03-2013,31,,6,11,,,,,,5,Sanguem
10-05-2013,30,,5,12,,,,,,5,Sanguem
10-09-2013,28,,6,11,,,,,,5,Sanguem
10-11-2013,29,,5,11,,,,,,5,Sanguem
16-10-2013,29,,6,12,,,,,,5,Sanguem
17-10-2013,29,,6,10,,,,,,5,Sanguem
24-10-2013,48,,6,11,,,,,,5,Sanguem
26-10-2013,30,,5,10,,,,,,5,Sanguem
30-10-2013,28,,6,11,,,,,,5,Sanguem
11-01-2013,39,,6,11,,,,,,5,Sanguem
11-06-2013,31,,5,10,,,,,,5,Sanguem
11-08-2013,53,,5,11,,,,,,5,Sanguem
14-11-2013,39,,5,10,,,,,,5,Sanguem
16-11-2013,53,,5,10,,,,,,5,Sanguem
20-11-2013,43,,5,10,,,,,,5,Sanguem
22-11-2013,57,,5,10,,,,,,5,Sanguem
26-11-2013,41,,5,10,,,,,,5,Sanguem
29-11-2013,38,,5,10,,,,,,5,Sanguem
12-03-2013,53,,5,11,,,,,,5,Sanguem
12-05-2013,54,,5,11,,,,,,5,Sanguem
12-10-2013,63,,5,11,,,,,,5,Sanguem
12-12-2013,53,,5,11,,,,,,5,Sanguem
18-12-2013,58,,5,11,,,,,,5,Sanguem
20-12-2013,58,,5,12,,,,,,5,Sanguem
24-12-2013,50,,5,11,,,,,,5,Sanguem
26-12-2013,56,,6,11,,,,,,5,Sanguem
01-02-2013,90,,13,16,,,,,,6,Quepem Tilamol
01-10-2013,86,,14,16,,,,,,6,Quepem Tilamol
01-12-2013,91,,14,16,,,,,,6,Quepem Tilamol
