Date,SO2,NO2,PM10,Station Name,Station ID
18-01-2011,2,28,82,Vasco,18
20-01-2011,27,12,89,Vasco,18
25-01-2011,26,13,129,Vasco,18
27-01-2011,2,17,54,Vasco,18
01-02-2011,2,24,84,Vasco,18
03-02-2011,6,25,104,Vasco,18
08-02-2011,2,15,97,Vasco,18
10-02-2011,4,15,110,Vasco,18
15-02-2011,2,19,74,Vasco,18
17-02-2011,5,34,138,Vasco,18
22-02-2011,5,31,156,Vasco,18
24-02-2011,17,16,65,Vasco,18
01-03-2011,16,14,84,Vasco,18
03-03-2011,2,22,72,Vasco,18
08-03-2011,15,17,89,Vasco,18
10-03-2011,15,18,79,Vasco,18
15-03-2011,9,30,51,Vasco,18
17-03-2011,7,24,87,Vasco,18
22-03-2011,2,19,73,Vasco,18
24-03-2011,2,23,66,Vasco,18
29-03-2011,2,20,54,Vasco,18
31-03-2011,2,14,97,Vasco,18
05-04-2011,2,17,58,Vasco,18
07-04-2011,2,19,41,Vasco,18
12-04-2011,2,17,52,Vasco,18
15-04-2011,2,16,39,Vasco,18
19-04-2011,2,13,64,Vasco,18
21-04-2011,2,16,72,Vasco,18
26-04-2011,2,17,79,Vasco,18
28-04-2011,2,12,70,Vasco,18
03-05-2011,2,18,50,Vasco,18
05-05-2011,2,16,52,Vasco,18
10-05-2011,2,15,81,Vasco,18
12-05-2011,2,16,75,Vasco,18
17-05-2011,2,17,62,Vasco,18
19-05-2011,2,8,53,Vasco,18
24-05-2011,2,10,80,Vasco,18
26-05-2011,2,12,63,Vasco,18
31-05-2011,2,16,27,Vasco,18
02-06-2011,2,11,25,Vasco,18
07-06-2011,2,10,31,Vasco,18
09-06-2011,2,11,26,Vasco,18
14-06-2011,2,15,44,Vasco,18
16-06-2011,5,9,48,Vasco,18
21-06-2011,5,5,50,Vasco,18
23-06-2011,2,6,124,Vasco,18
05-07-2011,2,16,65,Vasco,18
07-07-2011,2,12,54,Vasco,18
12-07-2011,4,19,52,Vasco,18
14-07-2011,9,33,62,Vasco,18
19-07-2011,3,36,73,Vasco,18
21-07-2011,2,11,38,Vasco,18
26-07-2011,2,11,40,Vasco,18
28-07-2011,2,12,43,Vasco,18
06-09-2011,2,9,45,Vasco,18
08-09-2011,2,10,45,Vasco,18
13-09-2011,2,13,66,Vasco,18
15-09-2011,2,12,19,Vasco,18
20-09-2011,2,16,31,Vasco,18
22-09-2011,5,13,48,Vasco,18
27-09-2011,2,10,60,Vasco,18
29-09-2011,2,10,52,Vasco,18
04-10-2011,12,23,91,Vasco,18
07-10-2011,2,12,87,Vasco,18
11-10-2011,2,16,36,Vasco,18
13-10-2011,2,15,43,Vasco,18
18-10-2011,2,15,95,Vasco,18
20-10-2011,2,23,66,Vasco,18
24-10-2011,2,19,38,Vasco,18
27-10-2011,20,18,69,Vasco,18
01-11-2011,15,48,73,Vasco,18
03-11-2011,6,63,82,Vasco,18
08-11-2011,4,34,48,Vasco,18
10-11-2011,2,28,46,Vasco,18
15-11-2011,5,27,105,Vasco,18
17-11-2011,4,16,149,Vasco,18
22-11-2011,2,12,96,Vasco,18
24-11-2011,2,16,98,Vasco,18
29-11-2011,6,31,42,Vasco,18
01-12-2011,3,24,83,Vasco,18
06-12-2011,2,33,132,Vasco,18
08-12-2011,2,24,131,Vasco,18
13-12-2011,2,16,87,Vasco,18
15-12-2011,5,32,75,Vasco,18
20-12-2011,5,28,55,Vasco,18
22-12-2011,2,20,107,Vasco,18
27-12-2011,2,26,144,Vasco,18
29-12-2011,2,18,113,Vasco,18
03-01-2011,2,10,106,Panji,16
05-01-2011,2,27,183,Panji,16
10-01-2011,2,24,166,Panji,16
12-01-2011,2,20,52,Panji,16
17-01-2011,2,26,55,Panji,16
19-01-2011,19,11,147,Panji,16
24-01-2011,28,13,164,Panji,16
28-01-2011,2,17,142,Panji,16
31-01-2011,2,24,192,Panji,16
02-02-2011,2,26,193,Panji,16
07-02-2011,6,13,160,Panji,16
09-02-2011,2,14,81,Panji,16
14-02-2011,2,17,136,Panji,16
16-02-2011,4,24,96,Panji,16
21-02-2011,6,22,163,Panji,16
23-02-2011,16,15,133,Panji,16
28-02-2011,15,13,98,Panji,16
02-03-2011,2,22,122,Panji,16
07-03-2011,15,16,161,Panji,16
09-03-2011,16,16,105,Panji,16
14-03-2011,10,24,139,Panji,16
16-03-2011,2,24,154,Panji,16
21-03-2011,2,21,83,Panji,16
23-03-2011,2,16,88,Panji,16
28-03-2011,2,18,112,Panji,16
30-03-2011,2,12,109,Panji,16
06-04-2011,2,14,95,Panji,16
08-04-2011,2,20,75,Panji,16
11-04-2011,2,11,77,Panji,16
13-04-2011,2,16,105,Panji,16
18-04-2011,2,15,87,Panji,16
20-04-2011,2,12,94,Panji,16
25-04-2011,2,17,79,Panji,16
27-04-2011,2,10,91,Panji,16
02-05-2011,3,28,69,Panji,16
04-05-2011,2,13,63,Panji,16
09-05-2011,2,12,130,Panji,16
11-05-2011,2,9,102,Panji,16
16-05-2011,2,17,33,Panji,16
18-05-2011,2,10,28,Panji,16
23-05-2011,2,10,46,Panji,16
25-05-2011,2,15,57,Panji,16
30-05-2011,2,24,71,Panji,16
01-06-2011,2,7,79,Panji,16
08-06-2011,2,6,53,Panji,16
10-06-2011,2,10,58,Panji,16
13-06-2011,2,11,54,Panji,16
15-06-2011,8,6,37,Panji,16
20-06-2011,7,5,49,Panji,16
22-06-2011,2,5,52,Panji,16
27-06-2011,2,9,61,Panji,16
29-06-2011,3,16,63,Panji,16
04-07-2011,2,13,39,Panji,16
06-07-2011,2,14,41,Panji,16
07-07-2011,3,20,35,Panji,16
13-07-2011,16,38,41,Panji,16
18-07-2011,0,0,0,Panji,16
20-07-2011,2,17,72,Panji,16
25-07-2011,2,13,39,Panji,16
27-07-2011,2,10,34,Panji,16
05-09-2011,2,10,30,Panji,16
07-09-2011,2,12,20,Panji,16
12-09-2011,2,13,20,Panji,16
14-09-2011,2,14,19,Panji,16
19-09-2011,8,17,28,Panji,16
21-09-2011,2,19,58,Panji,16
26-09-2011,2,12,54,Panji,16
28-09-2011,2,10,51,Panji,16
03-10-2011,14,22,46,Panji,16
05-10-2011,2,11,42,Panji,16
10-10-2011,2,15,61,Panji,16
12-10-2011,2,20,33,Panji,16
17-10-2011,2,10,60,Panji,16
19-10-2011,2,18,64,Panji,16
25-10-2011,2,22,82,Panji,16
28-10-2011,18,20,51,Panji,16
31-10-2011,18,48,101,Panji,16
02-11-2011,7,23,55,Panji,16
09-11-2011,4,32,125,Panji,16
11-11-2011,2,19,140,Panji,16
14-11-2011,2,22,126,Panji,16
16-11-2011,2,14,112,Panji,16
21-11-2011,2,7,83,Panji,16
23-11-2011,2,11,119,Panji,16
28-11-2011,4,15,60,Panji,16
30-11-2011,8,30,57,Panji,16
05-12-2011,2,25,119,Panji,16
07-12-2011,2,17,90,Panji,16
12-12-2011,2,17,86,Panji,16
14-12-2011,5,31,123,Panji,16
21-12-2011,2,20,142,Panji,16
23-12-2011,5,27,95,Panji,16
26-12-2011,2,28,150,Panji,16
28-12-2011,2,21,155,Panji,16
03-01-2011,9,29,248,Usgao,9
06-01-2011,8,27,216,Usgao,9
10-01-2011,9,27,291,Usgao,9
13-01-2011,6,10,137,Usgao,9
17-01-2011,6,25,185,Usgao,9
21-01-2011,6,6,188,Usgao,9
24-01-2011,8,30,290,Usgao,9
27-01-2011,8,20,285,Usgao,9
30-01-2011,9,19,133,Usgao,9
03-02-2011,8,20,364,Usgao,9
07-02-2011,10,8,301,Usgao,9
10-02-2011,4,18,390,Usgao,9
14-02-2011,2,15,425,Usgao,9
17-02-2011,8,14,354,Usgao,9
21-02-2011,5,18,366,Usgao,9
24-02-2011,6,25,272,Usgao,9
28-02-2011,8,18,188,Usgao,9
03-03-2011,7,10,122,Usgao,9
07-03-2011,3,9,114,Usgao,9
10-03-2011,3,12,118,Usgao,9
14-03-2011,3,11,101,Usgao,9
17-03-2011,3,10,95,Usgao,9
21-03-2011,3,10,108,Usgao,9
24-03-2011,5,13,106,Usgao,9
28-03-2011,4,13,101,Usgao,9
31-03-2011,4,12,103,Usgao,9
04-04-2011,9,16,98,Usgao,9
07-04-2011,10,15,98,Usgao,9
11-04-2011,10,15,104,Usgao,9
14-04-2011,11,16,77,Usgao,9
18-04-2011,10,15,75,Usgao,9
21-04-2011,11,14,75,Usgao,9
25-04-2011,11,15,84,Usgao,9
28-04-2011,11,14,84,Usgao,9
02-05-2011,9,16,97,Usgao,9
05-05-2011,10,16,90,Usgao,9
09-05-2011,10,15,99,Usgao,9
12-05-2011,10,16,103,Usgao,9
16-05-2011,10,17,102,Usgao,9
19-05-2011,12,18,104,Usgao,9
23-05-2011,10,17,103,Usgao,9
26-05-2011,11,16,101,Usgao,9
30-05-2011,10,16,101,Usgao,9
02-06-2011,68,10,15,Usgao,9
06-06-2011,72,10,15,Usgao,9
09-06-2011,72,10,15,Usgao,9
13-06-2011,76,10,15,Usgao,9
16-06-2011,71,11,16,Usgao,9
20-06-2011,73,10,17,Usgao,9
23-06-2011,72,11,15,Usgao,9
27-06-2011,73,10,15,Usgao,9
30-06-2011,72,10,15,Usgao,9
04-07-2011,9,15,97,Usgao,9
07-07-2011,9,14,94,Usgao,9
11-07-2011,10,15,94,Usgao,9
14-07-2011,10,15,96,Usgao,9
18-07-2011,9,14,91,Usgao,9
21-07-2011,9,14,95,Usgao,9
25-07-2011,9,14,95,Usgao,9
28-07-2011,9,14,92,Usgao,9
01-08-2011,10,15,96,Usgao,9
04-08-2011,9,14,92,Usgao,9
08-08-2011,9,13,91,Usgao,9
11-08-2011,10,13,96,Usgao,9
15-08-2011,10,14,97,Usgao,9
18-08-2011,10,14,96,Usgao,9
22-08-2011,10,14,92,Usgao,9
25-08-2011,10,13,90,Usgao,9
29-08-2011,9,13,92,Usgao,9
01-09-2011,9,13,96,Usgao,9
05-09-2011,10,13,100,Usgao,9
08-09-2011,11,13,97,Usgao,9
12-09-2011,10,13,95,Usgao,9
15-09-2011,11,13,99,Usgao,9
19-09-2011,11,14,94,Usgao,9
22-09-2011,10,13,93,Usgao,9
26-09-2011,11,15,95,Usgao,9
29-09-2011,11,14,96,Usgao,9
03-10-2011,12,16,99,Usgao,9
06-10-2011,11,15,99,Usgao,9
10-10-2011,11,15,99,Usgao,9
13-10-2011,12,15,98,Usgao,9
17-10-2011,12,15,96,Usgao,9
20-10-2011,12,15,95,Usgao,9
24-10-2011,11,15,96,Usgao,9
27-10-2011,12,15,100,Usgao,9
31-10-2011,11,16,100,Usgao,9
03-11-2011,10,14,100,Usgao,9
07-11-2011,10,14,96,Usgao,9
10-11-2011,11,15,99,Usgao,9
14-11-2011,10,14,98,Usgao,9
17-11-2011,11,14,101,Usgao,9
21-11-2011,11,14,104,Usgao,9
24-11-2011,11,14,102,Usgao,9
28-11-2011,11,13,100,Usgao,9
17-12-2011,14,24,255,Usgao,9
21-12-2011,16,25,210,Usgao,9
23-12-2011,16,22,148,Usgao,9
27-12-2011,16,24,237,Usgao,9
29-12-2011,17,26,180,Usgao,9
01-03-2011,15,14,91,Vasco,18
03-03-2011,2,20,111,Vasco,18
08-03-2011,15,17,88,Vasco,18
10-03-2011,16,18,82,Vasco,18
15-03-2011,9,29,79,Vasco,18
17-03-2011,2,20,85,Vasco,18
22-03-2011,2,20,67,Vasco,18
24-03-2011,2,17,55,Vasco,18
29-03-2011,2,19,66,Vasco,18
31-03-2011,2,13,110,Vasco,18
05-04-2011,2,14,64,Vasco,18
07-04-2011,2,21,40,Vasco,18
12-04-2011,2,11,62,Vasco,18
15-04-2011,2,19,53,Vasco,18
19-04-2011,2,22,44,Vasco,18
21-04-2011,2,14,34,Vasco,18
26-04-2011,2,17,72,Vasco,18
28-04-2011,2,17,48,Vasco,18
03-05-2011,9,19,68,Vasco,18
05-05-2011,2,17,109,Vasco,18
10-05-2011,2,17,77,Vasco,18
12-05-2011,2,16,72,Vasco,18
17-05-2011,2,17,41,Vasco,18
19-05-2011,2,11,37,Vasco,18
24-05-2011,2,14,72,Vasco,18
26-05-2011,2,13,87,Vasco,18
31-05-2011,2,16,25,Vasco,18
02-06-2011,2,7,23,Vasco,18
07-06-2011,2,10,33,Vasco,18
09-06-2011,2,10,26,Vasco,18
14-06-2011,2,20,29,Vasco,18
16-06-2011,4,6,81,Vasco,18
21-06-2011,4,6,45,Vasco,18
23-06-2011,2,6,32,Vasco,18
28-06-2011,2,9,36,Vasco,18
30-06-2011,2,18,34,Vasco,18
05-07-2011,2,12,52,Vasco,18
07-07-2011,2,15,50,Vasco,18
12-07-2011,2,15,32,Vasco,18
14-07-2011,11,34,40,Vasco,18
19-07-2011,4,33,63,Vasco,18
21-07-2011,2,13,36,Vasco,18
26-07-2011,2,11,37,Vasco,18
28-07-2011,2,11,45,Vasco,18
06-09-2011,2,11,37,Vasco,18
08-09-2011,2,9,37,Vasco,18
13-09-2011,2,14,35,Vasco,18
15-09-2011,2,13,25,Vasco,18
20-09-2011,4,17,50,Vasco,18
22-09-2011,4,8,26,Vasco,18
27-09-2011,2,10,48,Vasco,18
29-09-2011,2,11,38,Vasco,18
04-10-2011,10,22,31,Vasco,18
07-10-2011,2,14,52,Vasco,18
11-10-2011,2,16,41,Vasco,18
13-10-2011,2,15,33,Vasco,18
18-10-2011,2,14,55,Vasco,18
20-10-2011,2,19,62,Vasco,18
24-10-2011,2,14,71,Vasco,18
27-10-2011,20,20,27,Vasco,18
01-11-2011,17,60,40,Vasco,18
03-11-2011,5,66,72,Vasco,18
08-11-2011,3,33,43,Vasco,18
10-11-2011,3,31,42,Vasco,18
15-11-2011,13,26,83,Vasco,18
17-11-2011,5,18,88,Vasco,18
22-11-2011,2,10,75,Vasco,18
24-11-2011,2,14,106,Vasco,18
29-11-2011,8,30,119,Vasco,18
01-12-2011,2,23,58,Vasco,18
06-12-2011,2,31,89,Vasco,18
08-12-2011,2,23,81,Vasco,18
13-12-2011,2,20,60,Vasco,18
15-12-2011,6,29,68,Vasco,18
20-12-2011,6,27,56,Vasco,18
22-12-2011,2,15,76,Vasco,18
27-12-2011,2,25,80,Vasco,18
29-12-2011,2,20,45,Vasco,18
